Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Year,Month,Day,DayOfWeek,PricePerItem,LargeCart,HighValueOrder,CouponUsed,WeekendOrder,Fraud
2,4,644.96,310,1,2,778,7,0,0,2579.84,2024,9,7,5,644.96,1,1,1,1,0
4,5,283.73,239,3,2,575,8,0,3,1418.65,2025,6,5,3,283.73,1,0,1,0,0
1,2,629.56,508,3,0,559,5,2,3,1259.12,2025,2,4,1,629.56,1,0,1,0,0
2,4,246.11,332,1,2,308,4,1,3,984.44,2023,3,23,3,246.11,0,0,1,0,0
4,2,418.26,582,2,2,761,2,1,2,836.52,2023,11,19,6,418.26,0,0,1,1,0
1,5,127.18,359,2,0,796,10,0,2,635.9,2024,5,9,3,127.18,1,0,1,0,0
5,3,586.21,600,3,2,1052,4,2,4,1758.63,2024,8,27,1,586.21,0,0,1,0,0
3,3,267.45,343,3,1,310,5,2,3,802.35,2024,4,6,5,267.45,1,0,1,1,0
6,4,615.65,628,2,1,700,9,2,2,2462.6,2024,6,27,3,615.65,1,0,1,0,0
3,2,113.29,618,0,2,1025,5,1,1,226.58,2023,11,18,5,113.29,1,0,1,1,0
3,4,473.86,1,2,1,1096,7,1,1,1895.44,2024,4,28,6,473.86,1,0,1,1,0
2,3,444.75,495,0,1,385,6,1,1,1334.25,2023,11,27,0,444.75,1,0,1,0,0
4,2,183.67,479,2,0,174,6,1,2,367.34,2023,5,19,4,183.67,1,0,1,0,0
5,1,483.38,394,0,2,433,6,0,2,483.38,2023,12,24,6,483.38,1,0,1,1,0
5,5,260.93,346,4,1,555,9,1,0,1304.65,2023,6,21,2,260.93,1,0,1,0,0
5,2,253.68,17,3,4,120,6,0,4,507.36,2023,12,8,4,253.68,1,0,1,0,0
6,4,699.88,608,0,2,306,5,2,4,2799.52,2025,6,19,3,699.88,1,1,1,0,0
5,5,319.97,346,0,4,66,7,1,2,1599.85,2023,1,11,2,319.97,1,0,1,0,0
0,4,246.91,138,4,2,80,8,1,4,987.64,2025,6,9,0,246.91,1,0,1,0,0
5,3,392.85,231,1,3,16,6,0,2,1178.55,2023,3,2,3,392.85,1,0,1,0,0
6,5,420.98,543,0,1,1081,7,1,1,2104.9,2024,5,27,0,420.98,1,0,1,0,0
3,2,73.26,526,0,2,656,4,2,1,146.52,2024,3,20,2,73.26,0,0,1,0,0
3,3,410.88,112,0,1,33,8,0,3,1232.64,2023,1,13,4,410.88000000000005,1,0,1,0,0
6,2,176.46,425,1,1,1141,2,0,0,352.92,2023,9,2,5,176.46,0,0,1,1,0
3,3,659.57,310,1,0,332,6,1,0,1978.71,2023,3,31,4,659.57,1,0,1,0,0
4,2,478.36,396,4,4,167,3,0,2,956.72,2024,12,3,1,478.36,0,0,1,0,0
5,4,30.05,141,4,3,31,6,0,1,120.2,2024,12,3,1,30.05,1,0,1,0,0
2,4,300.56,529,0,0,513,9,0,1,1202.24,2025,4,26,5,300.56,1,0,1,1,0
6,5,226.45,45,2,3,158,6,0,0,1132.25,2024,2,4,6,226.45,1,0,1,1,0
5,2,349.4,566,4,4,846,2,1,3,698.8,2024,1,26,4,349.4,0,0,1,0,0
6,5,268.78,408,2,1,680,7,2,0,1343.9,2023,12,29,4,268.78000000000003,1,0,1,0,0
0,2,680.85,613,3,1,969,6,0,4,1361.7,2024,8,25,6,680.85,1,0,1,1,0
2,3,182.48,78,0,1,137,3,0,3,547.44,2023,7,8,5,182.48,0,0,1,1,0
1,1,277.09,136,0,3,300,2,1,4,277.09,2024,4,6,5,277.09,0,0,1,1,0
6,2,26.5,149,4,1,491,3,1,3,53.0,2024,4,22,0,26.5,0,0,1,0,0
4,3,315.27,148,1,0,1157,4,1,0,945.81,2023,10,23,0,315.27,0,0,1,0,0
6,3,450.98,212,1,4,751,8,1,4,1352.94,2025,2,24,0,450.98,1,0,1,0,0
2,5,233.67,134,0,4,286,10,0,4,1168.35,2024,9,23,0,233.67,1,0,1,0,0
0,3,367.75,447,0,2,1103,7,0,1,1103.25,2024,1,29,0,367.75,1,0,1,0,0
0,1,23.53,54,3,1,1182,2,0,3,23.53,2025,5,17,5,23.53,0,0,1,1,0
3,1,677.48,497,4,1,47,1,2,1,677.48,2023,5,1,0,677.48,0,0,1,0,0
2,4,554.83,639,0,3,898,6,0,2,2219.32,2024,5,21,1,554.83,1,0,1,0,0
1,4,440.31,368,0,0,985,6,0,3,1761.24,2023,2,17,4,440.31,1,0,1,0,0
1,1,87.06,535,1,4,400,4,0,0,87.06,2025,3,1,5,87.06,0,0,1,1,0
4,4,245.28,56,1,1,38,6,2,0,981.12,2023,10,2,0,245.28,1,0,1,0,0
4,5,664.51,28,2,2,106,8,1,0,3322.55,2023,2,28,1,664.51,1,1,1,0,1
0,1,618.68,646,4,1,673,6,2,4,618.68,2023,4,20,3,618.68,1,0,1,0,0
3,1,370.85,162,3,1,262,2,0,4,370.85,2024,12,24,1,370.85,0,0,1,0,0
5,4,517.98,467,0,0,889,8,0,1,2071.92,2024,6,16,6,517.98,1,0,1,1,0
2,4,506.11,580,0,0,1161,5,0,4,2024.44,2023,11,12,6,506.11,1,0,1,1,0
4,3,413.83,326,3,4,516,8,1,1,1241.49,2024,5,31,4,413.83,1,0,1,0,0
5,1,249.81,221,0,2,573,1,1,2,249.81,2023,12,13,2,249.81,0,0,1,0,0
6,3,362.53,229,2,3,243,5,0,1,1087.59,2025,3,15,5,362.53,1,0,1,1,0
1,2,299.23,57,1,0,914,2,2,3,598.46,2025,6,28,5,299.23,0,0,1,1,0
6,1,536.07,599,2,1,748,5,0,2,536.07,2023,11,15,2,536.07,1,0,1,0,0
3,4,558.9,611,3,4,1163,9,2,2,2235.6,2023,2,11,5,558.9,1,0,1,1,0
6,2,409.75,226,2,4,780,2,2,1,819.5,2024,12,9,0,409.75,0,0,1,0,0
6,2,179.96,414,3,4,1125,5,0,3,359.92,2025,1,11,5,179.96,1,0,1,1,0
5,1,38.49,83,1,1,548,4,0,4,38.49,2025,6,22,6,38.49,0,0,1,1,0
2,5,316.4,410,3,3,833,7,0,0,1582.0,2024,9,20,4,316.4,1,0,1,0,0
6,3,547.15,262,4,4,84,4,2,3,1641.45,2024,10,7,0,547.15,0,0,1,0,0
0,4,540.34,210,3,4,808,6,2,4,2161.36,2023,6,23,4,540.34,1,0,1,0,0
3,4,73.65,563,2,4,149,9,0,2,294.6,2024,9,9,0,73.65,1,0,1,0,0
1,5,391.86,350,1,4,446,6,0,3,1959.3,2024,7,18,3,391.86,1,0,1,0,1
2,5,69.7,440,4,3,514,9,0,3,348.5,2023,8,20,6,69.7,1,0,1,1,0
3,5,26.43,510,3,4,722,5,0,1,132.15,2025,3,5,2,26.43,1,0,1,0,0
6,1,531.74,280,4,4,198,1,2,2,531.74,2023,9,11,0,531.74,0,0,1,0,0
4,2,496.62,417,4,2,351,2,1,3,993.24,2024,9,15,6,496.62,0,0,1,1,0
5,1,660.66,247,2,1,468,3,2,3,660.66,2023,11,29,2,660.66,0,0,1,0,0
3,4,274.82,599,2,1,1082,9,2,0,1099.28,2023,10,23,0,274.82,1,0,1,0,0
4,2,486.35,484,4,2,510,6,1,4,972.7,2024,6,14,4,486.35,1,0,1,0,0
2,3,428.88,312,2,4,943,3,2,1,1286.64,2024,9,24,1,428.88000000000005,0,0,1,0,0
1,2,412.14,21,1,3,222,2,0,3,824.28,2023,9,8,4,412.14,0,0,1,0,0
1,1,265.64,361,1,3,17,3,2,3,265.64,2024,9,22,6,265.64,0,0,1,1,0
6,2,273.43,513,0,4,1111,7,2,4,546.86,2024,5,7,1,273.43,1,0,1,0,0
2,5,131.7,517,0,4,26,8,0,2,658.5,2025,1,29,2,131.7,1,0,1,0,0
0,5,85.52,141,3,0,724,5,0,1,427.6,2023,8,23,2,85.52000000000001,1,0,1,0,0
1,2,320.68,165,1,4,625,5,0,4,641.36,2024,6,19,2,320.68,1,0,1,0,0
2,4,198.81,396,0,3,1143,9,0,4,795.24,2025,2,12,2,198.81,1,0,1,0,0
5,5,666.8,276,2,1,918,7,1,4,3334.0,2023,10,30,0,666.8,1,1,1,0,1
1,1,355.09,413,2,0,128,5,1,3,355.09,2023,12,20,2,355.09,1,0,1,0,0
4,2,316.2,200,4,3,352,2,0,3,632.4,2023,6,6,1,316.2,0,0,1,0,0
2,1,133.39,263,2,4,164,2,1,4,133.39,2024,8,3,5,133.39,0,0,1,1,0
3,1,454.23,111,3,3,29,3,0,1,454.23,2023,2,25,5,454.23,0,0,1,1,0
1,4,491.29,283,2,2,12,6,0,0,1965.16,2024,9,6,4,491.29,1,0,1,0,0
4,2,255.14,84,0,4,484,2,0,2,510.28,2025,6,24,1,255.14,0,0,1,0,0
3,1,392.61,633,3,0,72,4,1,4,392.61,2023,2,26,6,392.61,0,0,1,1,0
6,4,362.06,137,2,3,15,4,0,1,1448.24,2024,10,11,4,362.06,0,0,1,0,0
4,1,222.73,15,4,3,944,4,0,2,222.73,2024,5,10,4,222.73,0,0,1,0,0
3,2,552.63,367,2,1,419,7,2,3,1105.26,2024,8,31,5,552.63,1,0,1,1,0
2,4,686.61,56,0,4,556,6,0,4,2746.44,2023,5,8,0,686.61,1,1,1,0,0
5,3,305.16,11,1,0,489,8,1,4,915.48,2025,3,7,4,305.16,1,0,1,0,0
1,1,41.09,556,4,3,1057,4,2,0,41.09,2023,3,18,5,41.09,0,0,1,1,0
4,5,634.0,32,3,1,1188,8,0,0,3170.0,2024,6,20,3,634.0,1,1,1,0,0
2,5,464.74,241,3,1,304,7,0,4,2323.7,2023,1,20,4,464.74,1,0,1,0,0
3,4,425.6,281,1,2,1000,5,0,2,1702.4,2023,4,21,4,425.6,1,0,1,0,0
0,3,573.22,57,2,2,645,5,1,0,1719.66,2023,10,6,4,573.22,1,0,1,0,0
0,1,123.28,569,1,1,1187,3,1,0,123.28,2024,7,9,1,123.28,0,0,1,0,0
4,1,70.82,22,3,2,403,1,2,3,70.82,2023,1,8,6,70.82,0,0,1,1,0
5,2,646.69,219,2,4,1079,7,2,3,1293.38,2023,5,21,6,646.69,1,0,1,1,0
6,2,513.42,217,4,2,1080,5,2,3,1026.84,2023,12,23,5,513.42,1,0,1,1,0
2,4,693.07,308,4,4,500,8,1,3,2772.28,2025,3,23,6,693.07,1,1,1,1,0
1,3,491.43,81,3,4,151,6,2,3,1474.29,2023,11,30,3,491.43,1,0,1,0,0
6,2,599.74,243,3,4,757,2,0,3,1199.48,2025,3,15,5,599.74,0,0,1,1,0
3,2,650.25,651,3,3,346,6,0,3,1300.5,2023,2,25,5,650.25,1,0,1,1,0
2,3,209.48,18,2,2,617,4,0,0,628.44,2024,10,8,1,209.48,0,0,1,0,0
2,5,209.2,597,2,1,488,6,2,0,1046.0,2023,8,21,0,209.2,1,0,1,0,0
4,4,197.36,330,3,3,172,9,0,3,789.44,2023,6,9,4,197.36,1,0,1,0,0
5,4,648.91,371,1,4,584,6,1,3,2595.64,2023,6,28,2,648.91,1,1,1,0,1
4,2,441.54,213,4,1,1102,2,1,0,883.08,2024,4,23,1,441.54,0,0,1,0,0
6,2,464.92,478,2,3,512,2,0,1,929.84,2025,5,3,5,464.92,0,0,1,1,0
3,5,506.45,172,3,4,1195,7,2,2,2532.25,2024,12,26,3,506.45,1,1,1,0,0
3,4,255.86,42,1,1,1086,7,0,0,1023.44,2023,6,17,5,255.86,1,0,1,1,0
2,2,125.23,121,0,0,659,3,0,0,250.46,2024,9,19,3,125.23,0,0,1,0,0
2,5,38.11,233,2,0,925,6,2,3,190.55,2023,8,17,3,38.11,1,0,1,0,1
3,3,161.97,574,0,2,999,4,1,0,485.91,2025,6,8,6,161.97,0,0,1,1,0
0,4,347.17,652,2,4,1002,8,0,3,1388.68,2024,6,3,0,347.17,1,0,1,0,0
2,4,276.32,23,4,1,215,5,0,2,1105.28,2023,4,24,0,276.32,1,0,1,0,0
6,4,314.76,534,4,4,698,8,0,3,1259.04,2024,7,25,3,314.76,1,0,1,0,0
6,3,475.69,559,3,0,178,3,0,2,1427.07,2024,1,8,0,475.69,0,0,1,0,0
0,1,372.8,573,0,0,841,6,1,1,372.8,2023,3,12,6,372.8,1,0,1,1,0
6,2,63.21,129,4,0,937,4,1,2,126.42,2025,6,30,0,63.21,0,0,1,0,0
2,1,634.94,258,4,0,518,5,2,3,634.94,2023,3,20,0,634.94,1,0,1,0,0
5,4,77.47,267,3,3,283,7,1,3,309.88,2024,4,8,0,77.47,1,0,1,0,0
0,3,84.31,581,1,4,338,3,1,0,252.93,2024,2,25,6,84.31,0,0,1,1,0
3,4,234.45,184,4,0,1077,9,0,3,937.8,2023,5,6,5,234.45,1,0,1,1,0
1,1,356.81,335,4,1,935,1,2,3,356.81,2023,10,13,4,356.81,0,0,1,0,0
1,4,209.99,50,0,1,936,8,0,2,839.96,2023,3,19,6,209.99,1,0,1,1,0
6,3,659.88,367,3,0,920,3,0,2,1979.64,2023,3,16,3,659.88,0,0,1,0,0
2,2,336.32,334,4,3,1053,3,0,2,672.64,2025,6,20,4,336.32,0,0,1,0,0
5,2,531.49,334,1,1,669,7,2,1,1062.98,2023,10,14,5,531.49,1,0,1,1,0
0,3,588.44,542,3,4,1139,8,2,2,1765.32,2024,5,20,0,588.4399999999999,1,0,1,0,0
4,3,251.48,182,1,3,1189,4,0,0,754.44,2024,5,24,4,251.48,0,0,1,0,0
2,1,684.65,107,1,1,195,1,0,0,684.65,2024,11,24,6,684.65,0,0,1,1,0
6,1,195.86,119,4,2,962,3,0,1,195.86,2025,5,10,5,195.86,0,0,1,1,0
4,3,50.34,209,3,3,420,3,0,3,151.02,2023,5,28,6,50.34,0,0,1,1,0
3,5,678.19,467,4,3,291,8,0,1,3390.95,2023,6,7,2,678.1899999999999,1,1,1,0,1
6,3,554.25,530,2,4,845,6,2,4,1662.75,2023,4,14,4,554.25,1,0,1,0,0
0,4,576.87,562,3,3,382,5,0,3,2307.48,2023,5,9,1,576.87,1,0,1,0,0
1,4,408.36,43,3,0,759,4,0,4,1633.44,2023,10,16,0,408.36,0,0,1,0,0
4,5,190.11,158,0,1,341,7,1,2,950.55,2024,7,22,0,190.11,1,0,1,0,0
5,3,602.75,589,1,4,305,6,1,0,1808.25,2025,3,15,5,602.75,1,0,1,1,0
3,3,646.79,247,0,0,11,5,2,2,1940.37,2023,8,17,3,646.79,1,0,1,0,0
0,4,418.71,97,0,2,353,8,0,3,1674.84,2023,6,11,6,418.71,1,0,1,1,0
2,2,323.45,310,1,3,226,5,0,3,646.9,2025,2,16,6,323.45,1,0,1,1,0
4,1,694.5,68,1,2,402,3,2,1,694.5,2024,7,18,3,694.5,0,0,1,0,0
0,2,337.32,611,1,0,257,4,1,0,674.64,2024,12,2,0,337.32,0,0,1,0,0
5,2,467.91,236,3,3,888,5,2,1,935.82,2024,4,9,1,467.91,1,0,1,0,0
1,4,38.28,612,2,0,571,4,2,1,153.12,2024,6,8,5,38.28,0,0,1,1,0
5,2,73.41,334,4,4,1164,2,1,2,146.82,2023,12,28,3,73.41,0,0,1,0,0
6,3,668.33,490,3,2,328,4,2,1,2004.99,2023,9,24,6,668.33,0,0,1,1,0
5,4,410.21,528,0,2,648,5,2,3,1640.84,2024,7,29,0,410.21,1,0,1,0,0
1,4,294.41,65,2,2,594,4,0,3,1177.64,2023,12,18,0,294.41,0,0,1,0,0
0,3,501.82,339,3,0,235,4,0,0,1505.46,2025,3,1,5,501.82,0,0,1,1,0
5,2,552.83,574,1,0,365,3,0,4,1105.66,2024,6,24,0,552.83,0,0,1,0,0
0,3,498.66,199,0,0,220,6,0,0,1495.98,2025,2,16,6,498.66,1,0,1,1,0
4,4,695.1,273,2,3,972,8,0,0,2780.4,2024,8,23,4,695.1,1,1,1,0,0
0,1,381.61,10,2,2,531,5,0,0,381.61,2023,4,3,0,381.61,1,0,1,0,0
1,5,507.94,135,4,0,1039,9,0,1,2539.7,2023,2,16,3,507.94,1,1,1,0,1
1,3,571.53,511,2,1,642,6,0,1,1714.59,2025,5,12,0,571.53,1,0,1,0,0
3,5,421.44,131,0,2,1110,5,1,3,2107.2,2024,10,3,3,421.44,1,0,1,0,0
0,2,588.3,94,4,2,170,2,0,0,1176.6,2025,1,2,3,588.3,0,0,1,0,0
4,1,355.15,245,0,3,747,2,1,0,355.15,2024,6,25,1,355.15,0,0,1,0,0
0,2,695.29,617,1,2,239,6,0,3,1390.58,2024,7,25,3,695.29,1,0,1,0,0
1,4,302.65,14,1,0,912,8,1,4,1210.6,2023,2,20,0,302.65,1,0,1,0,0
0,2,608.04,620,0,0,806,4,0,2,1216.08,2023,1,29,6,608.04,0,0,1,1,0
6,2,344.18,310,1,4,406,7,0,4,688.36,2023,11,9,3,344.18,1,0,1,0,0
3,4,696.71,125,2,4,349,4,0,3,2786.84,2024,12,16,0,696.71,0,1,1,0,0
3,3,198.63,355,0,2,768,8,1,3,595.89,2025,6,11,2,198.63,1,0,1,0,0
5,4,534.57,406,1,1,679,6,0,1,2138.28,2023,8,13,6,534.57,1,0,1,1,0
2,4,690.78,636,1,4,1173,9,0,4,2763.12,2023,7,19,2,690.78,1,1,1,0,0
3,3,301.55,100,2,1,154,5,0,2,904.65,2024,5,29,2,301.55,1,0,1,0,0
3,4,27.42,401,2,2,134,4,1,4,109.68,2023,4,20,3,27.42,0,0,1,0,0
1,4,466.7,552,2,3,664,8,0,3,1866.8,2024,2,23,4,466.7,1,0,1,0,0
1,1,541.64,249,2,4,812,5,1,0,541.64,2024,9,4,2,541.64,1,0,1,0,0
4,1,11.39,514,0,0,337,6,2,0,11.39,2023,10,16,0,11.39,1,0,1,0,0
4,2,224.37,108,2,1,303,3,2,4,448.74,2025,3,11,1,224.37,0,0,1,0,0
2,3,306.29,623,1,3,118,7,2,3,918.87,2024,6,11,1,306.29,1,0,1,0,0
6,5,315.57,169,2,1,712,6,2,0,1577.85,2024,1,8,0,315.57,1,0,1,0,0
0,3,223.79,372,2,2,696,3,0,2,671.37,2023,7,14,4,223.79,0,0,1,0,0
0,3,324.47,628,0,1,348,4,2,0,973.41,2023,7,31,0,324.47,0,0,1,0,0
5,2,92.87,183,1,2,271,5,0,1,185.74,2023,10,17,1,92.87,1,0,1,0,0
2,2,331.42,139,1,1,967,6,2,2,662.84,2023,4,8,5,331.42,1,0,1,1,0
0,1,525.43,388,0,0,221,2,1,3,525.43,2024,12,23,0,525.43,0,0,1,0,0
5,2,697.19,465,0,3,381,7,0,0,1394.38,2023,8,3,3,697.19,1,0,1,0,0
4,4,518.4,426,1,1,933,7,1,1,2073.6,2023,8,28,0,518.4,1,0,1,0,0
1,3,131.96,456,1,2,292,8,0,3,395.88,2025,2,4,1,131.96,1,0,1,0,0
3,1,208.36,428,4,4,268,4,0,0,208.36,2024,10,4,4,208.36,0,0,1,0,0
5,3,222.34,5,1,3,568,5,2,0,667.02,2023,11,27,0,222.34,1,0,1,0,0
5,3,91.74,190,2,3,189,8,0,4,275.22,2024,9,10,1,91.74,1,0,1,0,0
6,2,213.83,194,2,0,595,2,2,0,427.66,2023,8,13,6,213.83,0,0,1,1,0
5,1,127.55,237,0,4,445,3,1,4,127.55,2023,4,27,3,127.55,0,0,1,0,0
3,1,70.24,253,1,0,3,4,0,2,70.24,2024,9,8,6,70.24,0,0,1,1,0
2,5,518.55,577,1,0,494,6,2,3,2592.75,2023,1,8,6,518.55,1,1,1,1,1
0,4,298.36,440,2,2,509,8,0,2,1193.44,2023,10,31,1,298.36,1,0,1,0,0
1,3,158.74,136,4,2,462,7,0,3,476.22,2023,7,27,3,158.74,1,0,1,0,0
0,2,420.29,427,3,3,1168,3,1,2,840.58,2025,6,14,5,420.29,0,0,1,1,0
1,1,281.52,256,3,4,971,6,2,4,281.52,2023,4,5,2,281.52,1,0,1,0,0
2,1,204.08,635,3,3,1005,4,0,2,204.08,2023,9,27,2,204.08,0,0,1,0,0
0,1,343.31,474,3,3,133,6,1,2,343.31,2024,7,8,0,343.31,1,0,1,0,0
3,1,163.32,415,0,4,973,6,2,1,163.32,2023,11,18,5,163.32,1,0,1,1,0
1,2,184.6,334,3,1,649,7,2,0,369.2,2024,3,13,2,184.6,1,0,1,0,0
5,2,371.29,593,3,4,176,5,2,1,742.58,2023,10,7,5,371.29,1,0,1,1,0
6,5,389.22,36,0,0,661,7,0,4,1946.1,2024,8,17,5,389.22,1,0,1,1,0
1,3,616.39,461,1,4,966,6,0,3,1849.17,2025,6,8,6,616.39,1,0,1,1,0
1,4,376.43,499,3,2,779,5,2,3,1505.72,2025,2,10,0,376.43,1,0,1,0,0
0,3,432.85,654,4,2,83,4,0,3,1298.55,2024,2,28,2,432.85,0,0,1,0,0
6,1,687.89,174,0,3,366,1,0,0,687.89,2025,6,16,0,687.89,0,0,1,0,0
5,3,189.44,442,0,2,678,4,0,0,568.32,2023,11,19,6,189.44000000000003,0,0,1,1,0
1,1,107.04,208,1,0,360,6,0,2,107.04,2024,6,20,3,107.04,1,0,1,0,0
3,2,662.53,475,4,0,801,5,0,1,1325.06,2024,3,4,0,662.53,1,0,1,0,0
6,2,436.84,124,4,1,1027,2,0,3,873.68,2023,7,13,3,436.84,0,0,1,0,0
0,4,262.52,292,2,0,829,4,2,3,1050.08,2024,8,22,3,262.52,0,0,1,0,0
6,4,560.58,73,3,3,532,6,1,4,2242.32,2023,6,11,6,560.58,1,0,1,1,0
3,5,214.01441585391115,132,2,1,186,7,0,1,1070.0720792695556,2023,7,23,3,214.01441585391115,1,0,1,0,1
3,5,662.4506772562733,361,2,1,940,8,0,3,3312.253386281366,2023,6,27,1,662.4506772562733,1,1,1,0,1
0,5,63.429421808493814,85,1,3,898,8,1,1,317.1471090424691,2023,4,16,1,63.429421808493814,1,0,1,0,1
3,5,225.72095623950474,201,1,1,121,6,1,1,1128.6047811975238,2023,4,14,3,225.72095623950474,1,0,1,0,1
3,4,483.79430001312113,138,1,2,560,9,2,1,2331.193896128615,2025,2,9,3,483.79430001312113,1,0,1,0,1
3,5,639.8672498707989,544,0,2,214,8,1,0,3199.3362493539944,2023,1,13,2,639.8672498707989,1,1,1,0,1
3,5,248.09723184510315,32,2,0,308,9,0,2,1240.4861592255158,2023,6,23,3,248.09723184510315,1,0,1,0,1
2,5,279.68448635576476,106,1,3,1024,6,0,1,1398.422431778824,2023,10,11,5,279.68448635576476,1,0,1,1,1
2,5,636.1444405496599,491,1,0,98,9,0,0,3180.7222027482994,2023,3,9,5,636.14444054966,1,1,1,0,1
4,5,657.3638341088782,98,1,0,240,8,1,0,3286.819170544391,2024,7,28,5,657.3638341088782,1,1,1,1,1
2,5,658.4132208749792,431,2,2,951,9,0,2,3292.0661043748955,2024,3,24,3,658.4132208749792,1,1,1,0,1
1,5,527.753702985508,170,2,3,333,9,0,1,2638.7685149275403,2023,6,5,2,527.753702985508,1,1,1,0,1
3,5,616.3799542710159,59,2,3,1129,9,2,3,3081.8997713550793,2023,2,16,0,616.3799542710159,1,1,1,0,1
3,5,637.2656236391751,41,1,2,188,7,1,1,3186.3281181958755,2023,7,27,3,637.2656236391751,1,1,1,0,1
3,5,258.78742099950455,143,1,0,66,6,1,1,1293.9371049975227,2024,5,21,1,258.78742099950455,1,0,1,0,1
2,4,575.5164656267758,239,2,0,797,8,1,2,2528.516687909231,2024,2,20,1,575.5164656267758,1,1,1,0,1
1,5,225.56642155335905,378,1,2,969,7,0,1,1127.8321077667954,2023,9,3,4,225.56642155335908,1,0,1,0,1
4,4,685.4186393631169,405,1,2,587,8,1,3,2741.6745574524675,2023,8,13,2,685.4186393631169,1,1,1,0,1
3,4,633.8081968016043,333,1,0,599,7,1,3,2535.232787206417,2024,2,25,1,633.8081968016043,1,1,1,0,1
5,5,618.9823039786003,591,2,2,385,8,0,0,3094.9115198930012,2024,1,20,1,618.9823039786003,1,1,1,0,1
3,5,648.58517711136,525,0,3,195,8,1,1,3242.9258855568005,2023,1,11,2,648.58517711136,1,1,1,0,1
2,5,661.5742248206881,91,1,3,60,8,1,2,3307.8711241034407,2023,5,26,4,661.5742248206881,1,1,1,0,1
5,4,568.6166142682835,308,1,0,437,8,0,0,2755.70024498526,2024,2,24,1,568.6166142682835,1,1,1,0,1
3,5,116.06511747034827,294,1,2,344,9,0,1,580.3255873517413,2024,6,10,2,116.06511747034827,1,0,1,0,1
0,5,449.69833895782074,416,2,0,516,8,0,1,2248.491694789104,2024,2,20,2,449.6983389578208,1,0,1,0,1
2,5,492.36102688176607,70,0,3,454,8,2,1,2461.8051344088303,2024,3,7,5,492.36102688176607,1,0,1,0,1
4,5,665.3917686326537,303,2,1,925,7,0,3,3326.9588431632683,2023,8,29,0,665.3917686326537,1,1,1,0,1
0,5,424.73396945378556,285,1,0,288,7,0,2,2123.6698472689277,2023,1,23,2,424.73396945378556,1,0,1,0,1
3,5,567.9754058882589,453,1,2,381,6,1,3,2839.877029441295,2023,6,7,2,567.9754058882589,1,1,1,0,1
1,5,471.36055065017626,414,1,1,683,8,0,1,2356.8027532508813,2024,3,16,3,471.3605506501763,1,0,1,0,1
1,5,464.16665880678266,293,1,2,616,9,1,1,2320.8332940339133,2025,3,11,3,464.1666588067827,1,0,1,0,1
1,5,73.31243504613889,621,1,2,761,9,0,2,366.56217523069444,2024,2,7,3,73.31243504613889,1,0,1,0,1
3,5,616.9075002183786,64,2,3,1132,9,2,3,3084.537501091893,2023,2,17,0,616.9075002183786,1,1,1,0,1
3,5,540.9276215491498,139,3,1,1093,10,0,3,2704.638107745749,2023,4,12,0,540.9276215491498,1,1,1,0,1
5,5,621.5378035373353,586,1,2,368,8,0,0,3107.6890176866764,2024,1,20,1,621.5378035373353,1,1,1,0,1
0,5,427.6143721642198,227,1,1,129,8,0,1,2138.071860821099,2023,5,12,3,427.6143721642198,1,0,1,0,1
3,5,663.529496367948,361,1,0,905,7,1,4,3317.64748183974,2023,9,27,0,663.529496367948,1,1,1,0,1
3,5,660.990636149143,74,1,2,202,9,1,1,3304.953180745715,2023,5,27,4,660.990636149143,1,1,1,0,1
4,5,635.439154566079,241,1,2,1119,9,1,3,3177.1957728303946,2023,9,27,3,635.439154566079,1,1,1,0,1
2,5,61.12537056787202,499,2,1,818,7,0,3,305.6268528393601,2024,4,10,3,61.12537056787202,1,0,1,0,1
2,5,674.324976605765,194,2,1,291,7,1,0,3371.624883028825,2023,4,9,1,674.324976605765,1,1,1,0,1
0,4,516.4565312501118,442,2,0,660,8,0,1,2395.1316300138333,2025,3,19,2,516.4565312501118,1,0,1,0,1
1,5,642.7471867545423,549,0,0,931,9,0,2,3213.735933772711,2023,9,21,1,642.7471867545423,1,1,1,0,1
3,5,636.9038371764742,16,2,2,75,7,1,1,3184.519185882371,2023,5,26,1,636.9038371764742,1,1,1,0,1
1,5,122.9171934153215,620,1,2,816,8,0,2,614.5859670766075,2024,4,5,4,122.9171934153215,1,0,1,0,1
5,5,575.4008564207296,275,1,2,379,8,1,3,2877.0042821036477,2024,2,20,2,575.4008564207296,1,1,1,0,1
4,5,349.309568777635,203,1,2,1048,6,0,1,1746.5478438881748,2023,9,18,5,349.309568777635,1,0,1,1,1
4,4,667.5212424808598,384,1,2,541,8,1,3,2793.63055013362,2024,7,13,2,667.5212424808598,1,1,1,0,1
3,5,572.1448553044968,595,2,3,359,7,0,2,2860.724276522484,2023,1,4,1,572.1448553044968,1,1,1,0,1
1,4,515.8224335916884,461,1,1,657,8,0,1,2408.926406971843,2024,4,19,2,515.8224335916885,1,0,1,0,1
1,5,48.79589340882028,152,1,0,984,6,2,3,243.9794670441014,2023,5,10,3,48.79589340882028,1,0,1,0,1
2,5,277.27554542727864,149,1,0,66,7,1,1,1386.377727136393,2024,4,19,1,277.27554542727864,1,0,1,0,1
